,,,,,,,,,,
,"Catàleg Tipus de documents",,,,,,,,,
,,,,,,,,,,
,"Data d'alta","Data baixa","Codi tipus document","Nom tipus document","Agrupador","Servei de publicació","Estructura XML","Diagnòstic obligatori","Validació CIP","Data activació validació CIP"
,01/05/2017,,418090003,"Ecografia Doppler obstètrica","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,420213007,"Electroretinografia multifocal","Proves complementàries","Documents/Imatge",2,"No","No",
,01/05/2017,,424489006,"Prova de Mantoux","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,427690002,"Dermatoscòpia diagnòstica","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,433153009,"Biòpsia coriònica amb guia eco. obst.","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,433233004,"Ecocardiografia d'esforç","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,438818003,"Eco d'úter amb infusió salina","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,441491005,"Elastografia hepàtica","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,442013003,"Mesura monòxid carboni vol.corrent corregit","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,446208007,"Ecografia segon trimestre","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,446353007,"Ecografia tercer trimestre","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,446460000,"Mesurament  pH esofàgic  24H","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,446461001,"Provocació bronquial amb exercici","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,446522006,"Ecografia primer trimestre","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,450556004,"Ecografia endoscòpica","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,711580002,"Cirurgia menor ambulatòria","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,451000122108,"A.M.P.A. automonitoratge PA","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,13211000122106,"Ecocardio estrès farmacològic","Proves complementàries","Documents / Imatge",2,"No","No",
,01/05/2017,,13261000122109,"EEG del son en polisomno amb CPAP","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,13291000122103,"EEG del son en polisomno sense CPAP","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,13321000122105,"PIM/PEM mesura pressions respirat. Màx.","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,13351000122103,"Sniff/sneff - mesura pressions respirat. Màx","Proves complementàries","Documents",1,"No","No",
,01/05/2017,,15241000122106,"Polisomnografia amb CPAP","Proves complementàries","Documents",1,"No","No",
